.	0	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
A	30	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	30	66	217	548	939	1782	2702	21445	23163	25124	29374	32435	91186	125889	129709	133592	136620	140669	145273	150615	165067	189548	196580	205131	216850	226331	292587	308841	328963	362869	420259	603327	765076	1031632	1088042	1383886	2204165	2448167	2536666	3272902	4149360	
A	31	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	31	61	192	541	926	1830	2720	21890	23718	25758	30277	33346	93494	128711	133092	137475	140552	144794	149703	155056	169247	193971	201215	210082	222025	232002	299080	315954	336356	371514	430409	614648	777027	1041919	1100399	1397249	2222952	2470863	2559848	3295948	4165827	
A	32	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	32	87	227	553	963	2052	3064	21724	23791	25833	30540	33535	94204	128941	133531	137942	141241	145646	150706	156248	170852	195389	202901	211990	224316	234631	301773	319165	339758	375243	434662	617669	779978	1040664	1101535	1398764	2226389	2476708	2564982	3295553	4149205	
A	33	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	33	79	245	599	1043	2116	3179	21765	23806	25838	30666	33796	94990	130415	134931	139302	142819	147472	152700	158481	173083	198124	205841	215264	227932	238608	306831	324699	346189	382790	443442	627017	790123	1048130	1111533	1409826	2234742	2484217	2573196	3299530	4146909	
A	34	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	34	81	250	644	1094	2224	3340	21975	24221	26331	31394	34813	96841	133326	137988	142594	146321	151090	156559	162896	177657	203113	211322	220984	234006	245238	314751	333225	355199	392738	454990	639339	801842	1061064	1126422	1426038	2256911	2506287	2596324	3320393	4161159	
A	35	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	35	53	173	560	983	2135	3297	21801	23912	26087	31208	34801	96866	133218	137980	142681	146501	151420	157034	163707	178681	204204	212785	222974	236372	248285	318562	337899	360764	399471	463694	647529	808118	1064091	1132149	1431643	2268211	2518322	2608621	3324057	4147272	
A	36	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	36	62	205	612	1136	2407	3766	22557	24900	27485	33272	37259	99879	137141	142292	147241	151530	157141	163292	170428	185727	212009	221102	231938	245593	258163	329539	349710	373544	413573	479580	664096	822474	1075827	1146461	1448991	2287658	2531614	2623239	3325808	4143479	
A	37	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	37	47	162	543	987	2380	3785	22662	25148	27832	33534	37515	101042	139203	144462	149756	154400	160257	166843	174465	190152	217469	227274	238677	252828	266083	338543	359778	385418	427273	495611	681225	838838	1089126	1163669	1468739	2314817	2554444	2647021	3346913	4155552	
A	38	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	38	82	230	653	1239	2729	4203	23623	26121	28864	34797	39115	103369	143025	148421	153816	158711	164707	171491	179437	194476	222072	232233	243825	258428	272016	345261	367064	392769	435279	505061	691739	850331	1095485	1173468	1478419	2328683	2559148	2655994	3348305	4144910	
A	39	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	39	85	278	728	1310	2715	4271	24187	26672	29643	35761	40295	104572	145557	151259	156887	161913	168332	175438	183482	198318	226879	237677	249758	264277	278899	353640	375835	402821	445631	517847	705534	862206	1103309	1187195	1491655	2341713	2576541	2675475	3357777	4146912	
A	40	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	40	87	273	729	1382	2882	4594	25234	27690	30995	37393	42060	108732	150457	156470	162291	167718	174530	181780	189976	204870	234744	246160	258499	272575	287517	363433	385797	413519	456376	529542	717609	874211	1110063	1200975	1506345	2362671	2604938	2706152	3379877	4158113	
A	41	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	41	112	317	810	1533	3238	5061	26612	29211	32813	39297	44095	111377	154056	160401	166698	172516	179908	187519	195724	210876	241679	253526	266256	280495	295925	372286	395410	423871	467381	542000	728240	884637	1116816	1211885	1516703	2374539	2617692	2720001	3380664	4146336	
A	42	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	42	157	430	1015	1810	3498	5401	27810	30553	34418	41269	46180	114071	156554	163066	169557	175704	183471	191681	200291	215931	248905	261352	274478	289057	305197	382670	406855	436602	481525	558060	746236	903044	1132517	1231712	1538749	2396607	2638853	2742993	3391599	4148432	
A	43	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	43	170	477	1157	2079	4019	6099	29429	32141	36366	43495	48928	118311	161750	168850	175592	182043	189965	198356	207645	222988	257880	270883	284582	299803	316802	395471	420783	451384	497078	575289	764640	921446	1149520	1255143	1565066	2429706	2668377	2773977	3413524	4159261	
A	44	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	44	123	394	1007	1873	3875	6063	29761	32583	37012	44373	50118	120166	164429	171587	178556	185446	193493	202186	212320	227763	263317	276797	290665	306292	324078	403380	429223	460367	507130	585778	774839	933315	1158318	1268579	1581014	2451103	2686293	2792545	3420674	4149443	
A	45	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	45	128	405	1124	2059	4099	6394	30409	33199	37820	45518	51435	121832	166285	173841	180965	188049	196577	205512	215921	231534	268439	282448	296455	312659	330553	410624	437326	469507	516781	596507	785692	946315	1170077	1286003	1599115	2469375	2701826	2810072	3426788	4145163	
A	46	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	46	149	393	1021	1945	4028	6437	30584	33254	37866	45662	51731	123077	168148	175475	182668	189773	198645	207688	218366	234617	272883	287520	302184	318818	337728	418946	446456	479969	529347	610120	800454	962498	1182379	1305803	1619335	2498963	2737723	2848655	3455460	4157127	
A	47	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	47	154	463	1196	2227	4370	6882	30733	33544	38580	46572	52982	124459	170561	178398	185887	193422	202475	212145	223414	239791	278257	293390	308404	325376	344970	426541	454739	489068	538539	619245	807473	968480	1183534	1312470	1620101	2505282	2746643	2861881	3448686	4146190	
A	48	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	48	185	478	1278	2435	4803	7587	30878	33800	39354	47868	54616	126533	173227	181484	189682	197594	207064	217019	228932	245721	284433	299769	315170	332853	352914	435780	465286	500416	551202	633223	820679	982351	1192940	1329863	1640641	2531477	2755538	2882678	3452607	4149992	
A	49	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	49	220	566	1366	2613	5005	7932	31964	34922	40885	49912	57373	130392	177990	186315	194604	202998	213067	223326	235858	253198	293403	309277	324998	343038	363729	448020	478206	514489	566410	650223	839620	1005626	1214883	1360867	1674329	2579033	2800834	2933011	3485641	4161513	
A	50	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	50	222	612	1614	2993	5378	8263	32192	35288	41857	51598	59610	134575	183089	192509	201069	209711	220060	230224	243919	261469	306031	323032	339795	358826	382061	474154	510293	548648	609621	702600	899303	1132662	1362124	1508344	1831758	2870905	3135438	3391919	3780643	4148930	
A	51	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	51	252	688	1642	3096	5501	8608	31906	35077	41892	51991	60020	134608	183259	192352	201208	210253	220901	231490	245098	262817	304748	321625	337699	356476	378214	465234	498190	536169	592149	679848	871767	1070720	1286966	1440778	1764355	2769199	3015891	3250229	3745221	4148153	
A	52	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	52	275	722	1795	3363	5809	9106	32269	35738	43182	54063	62420	138058	187283	196441	205857	215012	225900	236810	250694	268987	310938	328058	344213	363602	385187	470932	503017	541163	595179	681007	870358	1050181	1254505	1425360	1746801	2701103	2924768	3092624	3626714	4160705	
A	53	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	53	272	721	1852	3595	6325	9799	32737	36253	44203	55138	63908	139345	188684	198420	207980	217619	228755	239960	254096	272553	314962	332252	348621	368457	390454	476250	508046	547249	601329	685103	872559	1046528	1240992	1424804	1747048	2690109	2894524	3039851	3539761	4149146	
A	54	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	54	346	860	2063	3985	6677	10472	33479	37159	45935	57890	67306	143255	192953	202816	212629	222555	234032	245439	260165	279380	322152	339924	355458	376876	399237	485667	517931	557921	612669	695880	882006	1053795	1245281	1442364	1766559	2707201	2901695	3040877	3515100	4147470	
A	55	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	55	410	1028	2419	4505	7330	11335	34451	38262	47358	59610	69552	147283	196630	206761	217015	227224	239089	250910	266368	286082	329496	348002	364100	386828	409832	497372	530443	571779	627852	711363	897726	1070894	1258122	1469303	1798453	2748351	2935732	3074023	3527684	4158989	
A	56	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	56	456	1140	2623	4919	8036	12292	35454	39725	49696	62392	72622	152173	201819	212350	222921	233539	245959	257947	273826	294164	338735	358024	374710	397800	421710	509263	542555	584922	641345	724868	908809	1081618	1265866	1490479	1822536	2782228	2962692	3101392	3532677	4148808	
A	57	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	57	457	1116	2653	5083	8376	12997	36841	41375	52069	65221	75790	156050	205077	215811	226515	237436	250160	262521	278547	299661	344774	364433	381360	404723	428703	517533	551241	594547	651659	735279	918331	1092866	1276078	1511837	1849575	2814989	2989602	3129241	3542018	4146899	
A	58	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	58	541	1333	2973	5654	9147	13978	38442	43180	54257	68437	79578	160518	209784	221134	232465	243543	256587	269185	285422	306684	353763	372405	389311	413531	439484	529753	563755	607841	665770	749984	932885	1111796	1291919	1545092	1887097	2865014	3031996	3172889	3566000	4158149	
A	59	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	59	573	1353	3170	6004	9676	14955	39910	44902	56883	71542	83700	165179	214663	226128	237562	248953	262546	275231	292250	314298	361631	380633	397910	422661	449204	540230	574818	619914	677884	762333	946012	1128093	1304731	1569862	1914939	2902864	3064022	3206151	3576366	4146464	
A	60	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	60	631	1483	3368	6378	10135	15595	40687	45763	57910	72935	85472	167756	218120	230150	241889	253677	267309	280132	297740	319388	368066	387322	404916	430518	457799	550553	585906	632542	691724	775881	961428	1147094	1321890	1601907	1951228	2946103	3103086	3245775	3596573	4148992	
A	61	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	61	697	1634	3676	7080	11211	17061	42457	47946	60959	76594	89139	172997	223368	235745	247807	259934	273961	287319	304921	327428	376888	396977	414965	441183	469213	562992	597976	644785	704974	789597	975465	1166241	1340440	1638515	1991584	3000999	3153154	3297067	3628073	4162947	
A	62	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	62	965	2120	4532	8388	12781	19097	45303	51266	65299	81269	94156	179177	229883	242564	254789	267016	281527	294899	312305	334804	383984	404118	422414	448412	476239	571016	606160	653429	713003	797507	982928	1177117	1350286	1661876	2017195	3035238	3181121	3325088	3633674	4147404	
A	63	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	63	972	2158	4757	8810	13321	20072	46572	52745	67386	84116	97560	182154	233758	246641	258915	271029	285448	298910	316961	339380	389936	410100	428373	454992	483547	579682	614925	663050	724045	809029	997101	1196362	1369699	1697654	2056246	3081094	3219852	3364528	3654185	4149091	
A	64	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	64	991	2144	4653	8710	13270	19970	46359	52651	67375	84239	98292	183873	235628	248754	261255	273650	288099	302242	321577	344491	395375	416504	435279	463164	492016	588918	624746	676153	738400	823353	1014819	1218020	1389991	1735959	2098607	3136057	3268607	3412957	3682265	4159544	
A	65	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	65	1115	2472	5154	9633	14443	21461	48445	55058	70507	87625	102021	188065	240758	254228	266997	279762	294796	308908	328444	351259	402801	424814	444215	472956	502309	600394	636054	688819	750734	834444	1025236	1231939	1401685	1762419	2127278	3173008	3300331	3443626	3692463	4145694	
A	66	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	66	1078	2397	5094	9658	14600	22067	48926	55794	71674	89400	104066	191760	244471	258096	271256	284156	299239	313787	333569	356830	408611	430566	450099	479538	508755	607520	643723	696892	760412	845727	1038411	1247455	1417735	1794523	2162267	3213266	3336232	3477801	3707847	4145144	
A	67	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	67	1347	2914	5905	11003	16303	24180	52257	59624	76168	94265	108590	197097	249985	263702	276534	289554	304683	319587	339021	362239	414410	437010	456738	486658	516795	618009	654373	708623	772904	859736	1053938	1265914	1437171	1833564	2204901	3268482	3386615	3526104	3737803	4155775	
A	68	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	68	1517	3284	6688	12264	17869	26213	54586	62238	79255	97578	112630	200589	253976	267938	281189	294240	309285	324161	344852	368115	420459	443164	463257	494067	524012	625452	662690	717998	783403	869991	1066888	1281924	1452800	1863654	2236746	3304848	3415932	3553215	3745399	4144048	
A	69	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	69	1374	2884	5748	10738	15743	23535	51270	57783	72857	89923	103947	190854	242619	255006	266315	277573	291266	304362	327391	352455	405143	428587	452495	485308	516853	622147	659867	716439	783126	868950	1069320	1288221	1459605	1885787	2259930	3329523	3434383	3567582	3742185	4125033	
A	70	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	70	944	2046	4117	7876	11585	17992	44698	49718	60725	76316	88316	172544	222250	232170	240800	249564	260750	271137	293307	317553	369613	391926	414664	446102	476545	581869	617597	672764	737011	820447	1021053	1241672	1413133	1858210	2233363	3309522	3409495	3539893	3696996	4062028	
A	71	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	71	381	899	1760	3740	5690	9576	33971	36443	41951	54162	62053	142534	188618	194442	197860	201846	207587	211427	233074	257157	309831	331835	354751	385581	415335	520406	553511	603533	661938	734427	923891	1122784	1279463	1729414	2104028	3181433	3277900	3403375	3543714	3887313	
A	72	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	72	156	307	588	1559	2879	5971	29584	30861	33303	43167	48622	126911	170723	174938	176838	179496	183870	186605	197761	208768	249871	257708	265647	280708	295498	386441	403166	427801	458781	495549	661473	824683	942989	1395371	1767891	2842155	2933176	3054277	3178016	3509850	
A	73	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	73	82	184	418	1356	2507	5734	28923	29900	31906	42398	48262	124994	168564	172587	174293	176661	180896	183500	192960	201232	240851	246735	253308	267606	281180	372196	387774	410473	440768	474703	640843	801743	918617	1384976	1758044	2833784	2918375	3033997	3142936	3458774	
A	74	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	74	3	56	700	1592	4392	25758	26304	27595	37525	43467	117312	158593	162177	163389	165476	169494	171719	181812	189812	229201	235382	242017	257149	267182	361235	376494	400001	431026	465870	630802	795083	915823	1399843	1772038	2842565	2921116	3031304	3126261	3425735	
A	75	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	75	5	54	614	1467	4169	23110	23601	25088	35873	42377	110502	148887	152952	154223	156733	161956	164996	176577	183988	225837	232758	240746	257829	271585	369105	386165	415238	449481	490261	669615	836860	965434	1435608	1798279	2883735	2956732	3058879	3139454	3374557	
A	76	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	76	3	60	699	1571	4290	20064	20659	22088	31613	37689	96456	129867	133661	134835	136973	140873	143293	152701	158889	195654	201615	208700	223859	233401	325433	340205	365392	396991	433643	599249	769679	898205	1384705	1734553	2797810	2867062	2961515	3029766	3261703	
A	77	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	77	54	629	1518	4254	14898	15671	17079	25481	30526	73436	98612	102544	103830	105943	109923	112498	121114	126360	153742	159634	166526	181236	190537	271854	285943	310651	341378	377576	519616	691167	819781	1328931	1649803	2647945	2713360	2802110	2860936	3106382	
A	78	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	78	6	64	692	1511	4425	9153	9834	11168	19858	25325	44371	59515	63410	64650	66657	70679	73185	82859	86388	104280	110121	117035	132570	141721	202966	217409	241612	273176	308958	413616	586787	717282	1242999	1501422	2391230	2451706	2532987	2581842	2834201	
A	79	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	79	8	52	701	1508	4249	4968	5508	6870	15874	21782	23085	31640	35600	36699	38820	42983	45513	55690	58043	69761	75693	82623	98504	107150	145590	160069	184909	216891	253384	313316	490404	623843	1165607	1340893	2100126	2155819	2231328	2271565	2520659	
A	80	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	80	7	41	697	1619	4404	5146	5633	7016	15811	21638	22773	31320	35376	36495	38623	42752	45248	55375	57488	68828	74781	82027	98148	106833	145536	160013	184920	216941	253842	312769	492576	629428	1183809	1359545	2112811	2164560	2233294	2266229	2505884	
A	81	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	81	2	41	743	1485	4452	5172	5713	7141	15864	21068	22361	30926	34944	36096	38280	42568	45192	54870	57149	68838	74807	82174	98444	106821	145699	159555	185047	217493	255290	314952	496101	635620	1201518	1375894	2120555	2169561	2232544	2258920	2496230	
A	82	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	82	3	51	734	1543	4475	5232	5821	7184	16091	20631	22040	30421	34616	35846	37997	42376	45110	54126	56512	68316	74260	81973	98060	106332	145845	159236	185453	217572	255837	316350	500586	644194	1220728	1395512	2137451	2183170	2239202	2260501	2493022	
A	83	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	83	8	118	860	1711	4738	5431	5921	7229	16153	21394	22750	31352	35680	36866	38923	43007	45700	55760	57981	69662	75766	83615	100680	108836	148022	161517	187960	221125	260495	320840	506127	652398	1238719	1410546	2146734	2186903	2236358	2252534	2477606	
A	84	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	84	4	41	773	1486	4397	4946	5326	6734	15805	21502	22520	30948	35148	36282	38408	42733	45601	56267	58382	70195	76488	84292	101973	109734	149756	163405	190203	223749	263514	325638	513640	662547	1254270	1423727	2149438	2186398	2229273	2241697	2465142	
A	85	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	85	4	32	723	1375	4222	4763	5013	6326	15455	20098	20884	29414	33444	34405	36433	40774	43280	53985	55973	68198	74617	82453	100457	107841	148732	162252	189211	223153	263624	326666	516552	668234	1272539	1440694	2163613	2198068	2235286	2244617	2463680	
A	86	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	86	4	37	742	1409	4228	4689	4866	6043	14477	17357	17779	26366	30518	31379	33235	37247	39192	47809	49452	61139	67292	75042	90014	96534	137017	146889	173034	202438	241591	299373	486940	637932	1242818	1400749	2109958	2136983	2168729	2175678	2388887	
A	87	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	87	1	20	721	1447	4281	4727	4868	5996	14677	17384	17795	26080	30019	30785	32519	36525	38494	43180	44019	55475	61055	68378	77885	82961	123093	126994	151193	171894	208796	257890	437319	581326	1183371	1323663	2012258	2027539	2053950	2059368	2273363	
A	88	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	88	3	17	800	1565	4726	5174	5305	6335	15358	18111	18549	27078	31365	32170	33811	37860	39944	44456	45307	57109	62605	69977	79576	84422	124904	128117	152282	172216	208624	257094	437071	583160	1192599	1328062	2009738	2021697	2043446	2047354	2257552	
A	89	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	89	3	27	724	1385	4285	4687	4842	5937	14626	17318	17726	26295	30468	31256	32954	37070	39236	43786	44587	56418	61982	69383	79061	83640	124904	128015	152677	172822	209567	257343	438900	586596	1200817	1333268	2006865	2017591	2034773	2037691	2244516	
A	90	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	90	4	19	709	1573	4269	4708	4858	5993	15177	18083	18487	27097	31347	32151	33944	38224	40355	44831	45623	57924	63553	71010	80698	84951	126167	129250	153998	173955	211066	261472	442708	592792	1211425	1341072	2004069	2014062	2027493	2029662	2235878	
A	91	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	91	7	28	711	1318	4132	4578	4712	5786	15267	17970	18360	26903	31212	31974	33710	37877	40074	44414	45150	57722	63155	70774	80765	84807	126535	129363	154220	174208	211752	262664	446932	599566	1222526	1350116	2007686	2017496	2027904	2029839	2234955	
A	92	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	92	3	14	730	1346	4073	4486	4594	5612	14740	17626	17996	26852	31116	31844	33525	37713	39852	44119	44844	57355	63076	70855	81088	84902	126589	129289	154329	174151	212145	263178	449318	603628	1229565	1353529	2003295	2012200	2020249	2021716	2222879	
A	93	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
A	93	2	6	632	1243	3808	4233	4315	5212	14809	17465	17848	26324	30427	31168	32860	36871	39017	43228	43860	56567	61932	69575	79629	83143	125333	127973	152946	172965	210931	263189	449563	606058	1230782	1352247	1992568	2001126	2007202	2008629	2210552	
A	94	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
